location,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
Colombia,1990-03-22 00:00:00+00:00,61.0,22.3805,14.8805,17.740915,25.45332,16.117302,19.527327,0,0,43627.246,29760.465,11.9,11.9,0.0,23.0,7.5685663,29.88,297.8972,15.99,2.9907622
Colombia,1990-03-23 00:00:00+00:00,61.0,20.9305,14.6305,17.40133,23.646116,15.681133,19.135359,0,0,43643.38,27380.812,14.300001,14.300001,0.0,23.0,6.830519,28.8,342.3498,14.82,2.731314
Colombia,1990-03-24 00:00:00+00:00,61.0,20.2805,15.1805,17.717997,23.128258,16.490509,19.647089,0,0,43659.504,6417.242,19.5,19.5,0.0,23.0,5.04,21.24,287.10278,10.77,2.0243428
Colombia,1990-03-25 00:00:00+00:00,63.0,19.7805,15.2305,17.420084,21.809881,16.597424,19.203583,0,0,43675.613,9288.178,18.099998,18.099998,0.0,18.0,6.130579,26.28,285.94547,11.06,2.0520794
Colombia,1990-03-26 00:00:00+00:00,55.0,20.4305,15.2305,17.134666,23.35339,16.430828,19.041649,0,0,43691.69,17688.598,9.999999,9.999999,0.0,19.0,3.8773184,20.880001,300.96365,11.91,2.2265248
Colombia,1990-03-27 00:00:00+00:00,53.0,22.330502,13.530499,17.5805,25.314905,14.156961,18.890512,0,0,43707.73,34871.734,1.5,1.5,0.0,6.0,6.489992,27.72,270.98767,19.63,3.6134028
Colombia,1990-03-28 00:00:00+00:00,61.0,21.980501,15.4805,18.003416,25.838203,16.849045,19.89218,0,0,43723.715,38862.09,4.1,4.1,0.0,11.0,5.771239,29.519999,263.58133,18.98,3.4552712
Colombia,1990-03-29 00:00:00+00:00,3.0,23.830502,15.0805,18.495085,27.155283,16.22191,20.32875,0,0,43739.64,39469.57,0.0,0.0,0.0,0.0,7.42159,27.72,299.43835,20.57,3.8145447
Colombia,1990-03-30 00:00:00+00:00,51.0,22.8805,14.780499,18.959665,26.446564,15.856903,21.083866,0,0,43755.49,37725.24,1.4000002,1.4000002,0.0,9.0,7.5942073,28.44,294.55817,19.47,3.5917556
Colombia,1990-03-31 00:00:00+00:00,63.0,20.3805,15.8305,17.959663,23.079369,17.458794,20.117825,0,0,43771.25,25412.342,24.599998,24.599998,0.0,24.0,5.04,23.4,294.67685,12.41,2.2839608
Colombia,1990-04-01 00:00:00+00:00,63.0,21.6305,15.3305,17.59925,25.456543,16.580414,19.438696,0,0,43786.94,20099.695,29.899998,29.899998,0.0,24.0,6.8399997,25.919998,285.173,13.71,2.5270765
Colombia,1990-04-02 00:00:00+00:00,63.0,20.4305,14.530499,16.915916,23.816034,15.657133,18.80613,0,0,43802.66,30304.77,41.999992,41.999992,0.0,24.0,5.0911684,25.199999,278.12994,13.1,2.3735168
Colombia,1990-04-03 00:00:00+00:00,63.0,22.0305,15.1305,17.5805,26.39869,16.413288,19.534868,0,0,43818.418,25526.889,24.099998,24.099998,0.0,23.0,6.379216,26.64,300.20312,15.81,2.8667545
Colombia,1990-04-04 00:00:00+00:00,65.0,19.830502,15.0805,17.132586,22.795301,16.438984,19.200693,0,0,43834.21,28429.148,75.8,75.8,0.0,24.0,6.489992,26.28,262.33334,12.72,2.2704952
Colombia,1990-04-05 00:00:00+00:00,63.0,19.580502,15.280499,17.153418,22.539158,16.575706,18.968748,0,0,43850.023,31484.635,71.200005,71.200005,0.0,24.0,6.638072,27.72,275.906,14.28,2.5363421
Colombia,1990-04-06 00:00:00+00:00,63.0,24.330502,13.780499,17.457582,26.012222,14.562925,19.2574,0,0,43865.848,30675.72,48.800007,48.800007,0.0,24.0,5.1919937,27.0,294.62357,15.83,2.929591
Colombia,1990-04-07 00:00:00+00:00,63.0,21.830502,14.3305,17.601336,24.235228,15.077171,19.460901,0,0,43881.67,25973.178,75.2,75.2,0.0,24.0,6.87779,32.760002,322.66666,16.76,3.0455406
Colombia,1990-04-08 00:00:00+00:00,63.0,23.6805,14.280499,17.488832,25.497784,15.343702,19.281313,0,0,43897.49,37215.766,66.09999,66.09999,0.0,24.0,6.8399997,31.68,324.24603,19.37,3.5377944
Colombia,1990-04-09 00:00:00+00:00,63.0,22.5305,13.4305,17.601334,26.596115,13.857393,19.552055,0,0,43913.28,41479.55,34.899998,34.899998,0.0,21.0,5.3517847,31.319998,1.468755,22.19,4.041368
Colombia,1990-04-10 00:00:00+00:00,61.0,22.9305,14.1805,17.947166,26.129023,15.052095,19.794966,0,0,43929.04,37331.62,13.600001,13.600001,0.0,21.0,6.989936,26.28,6.5818343,18.66,3.4866738
Colombia,1990-04-11 00:00:00+00:00,61.0,22.4305,15.1305,18.4555,26.255981,16.293053,20.595068,0,0,43944.758,34534.535,13.2,13.2,0.0,20.0,5.1544156,24.119999,279.9041,18.0,3.352228
Colombia,1990-04-12 00:00:00+00:00,61.0,23.4305,15.7305,18.338835,26.731123,17.409437,20.558622,0,0,43960.42,20211.734,19.500002,19.500002,0.0,22.0,5.1544156,26.28,295.8209,15.42,2.945461
Colombia,1990-04-13 00:00:00+00:00,63.0,20.080502,15.7305,17.665916,22.567211,17.216825,19.731436,0,0,43976.016,19858.688,55.6,55.6,0.0,24.0,5.771239,27.359999,265.23642,12.75,2.3077703
Colombia,1990-04-14 00:00:00+00:00,63.0,19.9305,15.2305,17.25133,22.23295,16.801819,19.198936,0,0,43991.54,16896.68,42.400005,42.400005,0.0,22.0,8.557102,30.599998,290.89777,11.29,2.0757167
Colombia,1990-04-15 00:00:00+00:00,63.0,20.9305,15.3805,17.722166,23.31842,16.815487,19.624247,0,0,44006.965,21541.756,49.9,49.9,0.0,24.0,7.208994,31.319998,286.52585,12.88,2.3539646
Colombia,1990-04-16 00:00:00+00:00,63.0,18.980501,15.7305,17.28675,21.059,17.215246,18.975607,0,0,44022.297,4077.0059,47.4,47.4,0.0,24.0,6.763786,23.4,309.0937,9.32,1.7458059
Colombia,1990-04-17 00:00:00+00:00,63.0,21.3805,13.9305,17.057583,25.15011,14.868322,18.908213,0,0,44037.508,26188.775,26.7,26.7,0.0,21.0,6.489992,27.359999,295.15924,16.37,2.953496
Colombia,1990-04-18 00:00:00+00:00,63.0,21.3805,15.5805,17.922167,24.760298,17.039783,19.952965,0,0,44052.6,31164.309,36.599995,36.599995,0.0,22.0,7.2805495,32.399998,301.15918,14.95,2.6925404
Colombia,1990-04-19 00:00:00+00:00,63.0,22.1305,15.8305,18.151335,25.385414,17.401337,20.297506,0,0,44067.547,24994.1,48.7,48.7,0.0,24.0,4.73506,22.68,311.68893,16.19,3.0138664
Colombia,1990-04-20 00:00:00+00:00,63.0,19.230501,16.230501,17.786749,21.76026,17.97908,19.941872,0,0,44082.348,2014.5038,67.00001,67.00001,0.0,24.0,5.5887027,21.96,305.61096,7.35,1.4282774
Colombia,1990-04-21 00:00:00+00:00,61.0,19.730501,16.5805,17.74508,22.182959,18.41481,19.860773,0,0,44096.992,19391.688,22.2,22.2,0.0,23.0,4.32,25.199999,276.08838,12.11,2.2064402
Colombia,1990-04-22 00:00:00+00:00,53.0,20.580502,14.9805,17.951332,22.583117,16.062656,19.662611,0,0,44111.61,29505.006,2.1000001,2.1000001,0.0,8.0,5.8048253,28.08,303.02383,15.02,2.7326267
Colombia,1990-04-23 00:00:00+00:00,63.0,21.580502,16.3305,18.067999,25.391718,17.527386,20.19181,0,0,44126.188,22995.102,16.3,16.3,0.0,17.0,5.0142193,27.72,289.9165,15.21,2.830626
Colombia,1990-04-24 00:00:00+00:00,63.0,19.980501,16.0305,17.420084,22.339579,17.502321,19.3362,0,0,44140.727,10939.174,27.800003,27.800003,0.0,24.0,6.638072,22.319998,284.22598,8.29,1.551346
Colombia,1990-04-25 00:00:00+00:00,63.0,18.980501,15.3305,17.043001,21.52824,16.810015,19.058779,0,0,44155.215,12418.293,54.2,54.2,0.0,24.0,5.0142193,25.919998,306.3573,10.35,1.8855766
Colombia,1990-04-26 00:00:00+00:00,63.0,20.080502,15.6305,17.411749,22.785522,17.127449,19.560074,0,0,44169.64,19231.252,64.1,64.1,0.0,24.0,5.937272,21.96,287.91257,11.19,2.0437503
