year_month,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,month,year
2008-12-01,44.935483870967744,25.06517741935484,17.234532258064515,20.328282483870968,26.71144729032258,18.89032029032258,22.11330693548387,11.28716724014337,7.3555443082437275,2.535483887096774,2.535483887096774,7.870967741935484,9.523445877419356,29.612902387096774,246.7671166967742,12.077096774193548,2.4618259141935486,12.0,2008.0
2009-01-01,35.064516129032256,26.736145161290324,17.711951612903228,21.318403677419354,28.07817293548387,19.615151193548385,23.04276948387097,11.382034767025088,8.766567562724013,2.4387097629032257,2.4387097629032257,6.451612903225806,10.060285374193548,30.228387032258063,261.3669660129032,15.028387096774193,3.1348765741935485,1.0,2009.0
2009-02-01,43.57142857142857,26.835857142857144,17.532285714285713,21.25237482142857,27.831560535714285,19.279827910714285,22.698683875,11.676742718253967,8.57464410813492,2.36071438,2.36071438,7.535714285714286,11.224148321428572,33.73714246428572,272.6956888464286,15.498214285714285,3.29984065,2.0,2009.0
2009-03-01,28.096774193548388,29.32001606451613,17.370016096774194,22.57290580645161,30.309336903225805,18.96532487096774,23.829033612903224,12.060960456989246,10.456015331541218,0.8903226177419356,0.8903226177419356,2.3548387096774195,13.209657661290324,38.891611999999995,251.63178234516127,20.9741935483871,4.5876527000000005,3.0,2009.0
2009-04-01,24.266666666666666,34.0455,20.9205,26.87904113333333,35.91252683333333,23.505813233333335,28.876439100000002,12.464572481481481,11.43504737962963,1.026666676,1.026666676,2.533333333333333,13.711563166666668,40.235999633333336,184.96578445333336,23.974333333333334,5.673364879999999,4.0,2009.0
2009-05-01,57.645161290322584,29.631306451612904,20.721629032258065,24.320217677419354,34.713313935483875,24.17228487096774,28.385803741935483,12.80076579749104,10.7926520609319,5.064516112903226,5.064516112903226,5.548387096774194,9.696872906451613,29.83354764516129,170.21534198709676,20.738064516129032,4.269269683870967,5.0,2009.0
2009-06-01,55.333333333333336,29.627166666666668,21.1405,24.471055566666667,34.85883716666667,24.80376396666667,28.76195703333333,12.966114481481481,10.409989805555556,7.11999973,7.11999973,6.566666666666666,9.236000866666666,28.979999199999998,178.65341966666668,20.51066666666667,4.19964268,6.0,2009.0
2009-07-01,57.903225806451616,28.934532258064518,20.768403225806452,24.190849032258065,33.41923693548387,24.31727877419355,28.037664838709677,12.882932240143369,10.925670940860217,5.719354780645161,5.719354780645161,7.774193548387097,9.336421064516129,34.55999922580645,101.20563847096774,20.23516129032258,4.154699706451614,7.0,2009.0
2009-08-01,60.03225806451613,29.507112903225806,20.97485483870968,24.482381451612905,33.94256783870968,24.71450022580645,28.425149419354838,12.590972204301075,10.528565268817204,8.0225805,8.0225805,10.806451612903226,9.548491480645161,31.656772838709678,200.13783237096774,19.92064516129032,4.159555483870968,8.0,2009.0
2009-09-01,54.36666666666667,30.158833333333334,21.307166666666667,24.980082633333332,35.508361066666666,25.175426766666664,29.362787933333333,12.206064833333333,10.165577981481482,7.710000095,7.710000095,8.333333333333334,8.906047023333334,29.087999466666666,191.11496006000002,20.32766666666667,4.244772833333333,9.0,2009.0
2009-10-01,42.67741935483871,29.163564516129032,20.768403225806452,24.350325322580645,33.494780870967745,24.171895677419354,28.058227129032257,11.805277526881719,9.679478044802867,3.23870974516129,3.23870974516129,4.709677419354839,8.683323509677418,27.418063483870966,219.35113437741933,18.311935483870965,3.831774412903226,10.0,2009.0
2009-11-01,43.266666666666666,25.973833333333335,18.693833333333334,21.505777366666667,28.751137333333336,21.152153833333333,24.146488066666667,11.460883018518519,8.152833188888888,4.333333373333334,4.333333373333334,8.6,9.126991483333335,28.9319995,299.52777363666667,13.336333333333332,2.7002622916666668,11.0,2009.0
2009-12-01,34.0,28.297435483870967,19.08614516129032,22.983389032258064,30.53088041935484,21.463850290322583,25.36824058064516,11.287627849462366,9.200648485663082,1.4483871435483873,1.4483871435483873,4.451612903225806,9.12895804516129,26.98838635483871,177.43776522580646,15.410967741935485,3.2655951,12.0,2009.0
2010-01-01,32.70967741935484,26.039370967741934,17.10227419354839,20.657851451612906,27.102925322580646,18.475942032258065,21.891197709677417,11.38015025985663,6.952259695340501,1.9645161251612904,1.9645161251612904,5.806451612903226,10.764026741935483,31.25032212903226,255.06031646774196,13.354193548387098,2.9078920854838706,1.0,2010.0
2010-02-01,29.964285714285715,30.164428571428573,18.79657142857143,23.284368642857142,32.28298785714286,20.691879982142858,25.248650964285712,11.673919305555556,8.255139130952381,1.742857117857143,1.742857117857143,4.892857142857143,11.290673457142857,32.155713642857144,237.87823164285714,15.942499999999999,3.5696496214285713,2.0,2010.0
