Date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
12/1994,30.548387096774192,24.88091958064516,18.440597032258065,21.00491264516129,24.96015264516129,18.99030164516129,21.435023483870967,11.372165394265233,8.09270303763441,1.8709677854838709,1.8709677854838709,4.67741935483871,20.088731435483872,41.84128925806451,76.66744916129032,13.806129032258065,2.962671577419355
12/1995,42.54838709677419,22.082532451612902,17.06962929032258,19.086229290322578,21.015565451612904,16.40333716129032,18.404045435483873,11.372478835125447,6.65655993297491,1.5387096858064517,1.5387096858064517,5.0,24.513207193548386,50.31870770967742,63.84043841935483,11.256451612903225,2.3857236129032255
12/1996,43.58064516129032,22.601887322580644,17.468016322580645,19.615731612903225,22.170704451612902,17.19479541935484,19.438506096774194,11.371356093189963,6.376918247311828,3.12258063516129,3.12258063516129,7.451612903225806,23.178010806451613,47.020644,68.04047235483871,11.11,2.288958469032258
12/1997,24.741935483870968,26.197048645161292,18.280919645161287,21.461229258064513,25.682385677419354,18.479034370967742,21.446133774193548,11.371799677419355,9.385581218637993,0.37419355129032256,0.37419355129032256,2.129032258064516,22.163304,46.21935403225806,77.7870220967742,16.06483870967742,3.5824805258064516
12/1998,40.87096774193548,23.377693903225808,18.451887387096775,20.471108290322583,23.459021,18.679349629032256,20.786127838709678,11.372147231182796,6.634278226702509,4.680645191935485,4.680645191935485,6.032258064516129,22.149102967741936,47.21806348387097,75.24679887096774,11.15516129032258,2.3531235751612902
12/1999,40.03225806451613,21.616403451612904,16.692209967741938,18.799602838709678,21.03978606451613,16.04010794516129,18.368462451612903,11.3724108781362,5.631088741039426,4.609677703225806,4.609677703225806,6.67741935483871,23.282768580645165,49.91225687096774,62.528276387096774,10.545806451612904,2.1540472887096773
12/2000,46.87096774193548,23.25350022580645,18.459951806451613,20.440126774193548,23.381532,18.666881258064517,20.76437216129032,11.371292043010753,6.0625524405017925,2.5741936548387097,2.5741936548387097,5.870967741935484,22.5870134516129,45.24386977419355,65.27791119354839,10.230645161290322,2.1711030441935484
12/2001,41.645161290322584,23.456726,17.690597,20.087775419354838,23.013246322580645,17.626894258064517,20.008349,11.371691532258065,7.763836180107527,1.980645172580645,1.980645172580645,5.064516129032258,22.280805206451614,46.660644322580644,75.70842893548387,12.608064516129033,2.6405658129032257
12/2002,39.32258064516129,25.211564741935483,19.550274483870968,21.74436006451613,25.78402480645161,20.38321083870968,22.609276258064515,11.371992697132615,8.551538403225807,1.4677419596774193,1.4677419596774193,3.806451612903226,20.607710387096773,41.574192967741936,76.435356,13.148387096774194,2.7858768096774194
12/2003,37.58064516129032,23.218016258064516,17.19866158064516,19.630314516129033,21.907835516129033,16.580186967741934,18.882015612903228,11.372259345878136,7.045257983243727,0.9290322658064517,0.9290322658064517,3.7096774193548385,24.14957648387097,49.76128929032258,68.4490084516129,11.661935483870968,2.702350806451613
12/2004,18.64516129032258,25.129306612903225,16.94866158064516,20.293957741935486,24.020479709677417,16.381219548387097,19.412649,11.371189103942653,8.274492944444445,0.2451612935483871,0.2451612935483871,1.2258064516129032,22.09630420967742,46.474837483870964,74.2046759032258,15.067096774193548,3.5714048483870964
12/2005,53.25806451612903,21.708339032258067,17.95672606451613,19.484347612903225,21.383122225806453,17.58131991935484,19.338646741935484,11.371592849462367,3.5928853207885303,5.838709715483871,5.838709715483871,9.67741935483871,24.234883903225803,49.87741861290323,63.51677538709677,7.781612903225806,1.7093297274193546
12/2006,25.06451612903226,25.44059693548387,18.395435709677418,21.179373548387094,24.42222574193548,18.202269483870968,20.809534967741936,11.371894641577061,8.792253803763442,0.49032259645161286,0.49032259645161286,2.161290322580645,24.26518312903226,49.64515983870968,69.60358603225806,13.991290322580646,3.3072728774193547
12/2007,26.35483870967742,24.53575835483871,18.08737109677419,20.67594709677419,24.024677903225804,18.125158387096775,20.628972967741934,11.37219229390681,9.069951155913978,0.42903226129032257,0.42903226129032257,2.193548387096774,22.62666212903226,46.39354722580645,73.4614475483871,14.14516129032258,3.027069941935484
12/2008,35.70967741935484,22.856726,17.497048741935483,19.760557258064516,22.25733512903226,17.26370635483871,19.57900548387097,11.37119252688172,6.483452104838709,2.229032306451613,2.229032306451613,5.451612903225806,22.36557970967742,45.47612796774193,69.27212758064516,10.84,2.337115653548387
12/2009,23.161290322580644,25.36801629032258,17.698661612903226,20.806524548387095,25.106550645161292,17.848525048387096,20.82095535483871,11.371605582437276,9.471785663082436,0.2870967822580645,0.2870967822580645,1.7096774193548387,20.361828193548387,42.52645112903226,80.39961996774193,15.44483870967742,3.3389125806451614
12/2010,27.258064516129032,23.821242096774192,17.30995183870968,20.12782822580645,23.71862477419355,17.171903080645162,20.11658325806452,11.37192370967742,8.28197717204301,1.038709714516129,1.038709714516129,2.5483870967741935,21.545962241935484,44.50064406451613,74.24368261290323,13.916129032258064,2.87714864516129
12/2011,36.806451612903224,22.50188722580645,17.49382280645161,19.605315483870967,21.701837612903226,16.879979741935482,19.151469322580645,11.372273145161289,6.177592505376344,1.3838709496774195,1.3838709496774195,4.064516129032258,24.843070419354838,50.84128941935484,65.05977725806451,10.43483870967742,2.2908360161290324
12/2012,23.161290322580644,26.44220980645161,18.903500096774195,22.03280158064516,26.28343283870968,19.529052290322582,22.36217332258064,11.371309695340502,8.805388539426524,0.17419355161290323,0.17419355161290323,1.032258064516129,22.12611322580645,46.09161196774194,75.95991725806452,14.525806451612903,3.383568206451613
12/2013,18.612903225806452,22.759951838709675,16.329306903225806,18.928366451612902,21.866418225806452,15.429929838709677,18.04967687096774,11.371690707885305,8.1661318172043,0.30000000000000004,0.30000000000000004,1.5806451612903225,22.399345516129035,46.904515193548384,74.69502022580645,13.97741935483871,2.951940412903226
12/2014,38.54838709677419,23.13737116129032,18.232532516129034,20.247654032258065,22.96953641935484,18.144199596774193,20.22220779032258,11.37197422939068,5.828449488261649,1.951612909032258,1.951612909032258,3.774193548387097,23.297187483870967,47.09032174193548,67.10640577419355,10.440645161290321,2.313026203225806
12/2015,28.419354838709676,26.15833883870968,19.36962929032258,22.02238577419355,26.10746622580645,19.988528870967745,22.458605741935482,11.37231801971326,8.277208855286739,1.1741934983870967,1.1741934983870967,2.838709677419355,21.808405,45.38322512903226,74.24803006451613,13.796774193548387,3.2018100806451613
12/2016,50.806451612903224,23.56962922580645,19.35350009677419,21.036027548387096,24.05115964516129,19.967849548387097,21.797830290322583,11.371341711469535,4.721344785483871,3.6774194158064515,3.6774194158064515,7.67741935483871,22.578431032258067,45.49935435483871,65.54872577419354,8.968387096774192,1.947564651612903
12/2017,23.580645161290324,23.20830606451613,17.23088690322581,19.54755425806452,22.66732012903226,16.31728777419355,19.05474322580645,11.371658611111112,8.712709854838709,0.44838709806451615,0.44838709806451615,1.5483870967741935,26.804931354838708,50.50451516129032,66.14207993548386,14.276451612903225,2.7708980741935485
12/2018,37.903225806451616,24.87927374193548,19.23411251612903,21.397553967741935,25.322112806451614,19.42618035483871,21.773109548387097,11.371898082437276,8.902669847670252,1.4193548596774195,1.4193548596774195,5.612903225806452,25.26951312903226,48.11225638709677,72.12185377419354,14.881612903225806,2.936112996774194
12/2019,7.483870967741935,24.063144741935485,16.451854419354838,19.46408583870968,23.804907903225807,15.475541935483871,18.807006258064515,11.372235134408601,10.309469148745519,0.025806451612903226,0.025806451612903226,0.22580645161290322,25.230076806451613,48.66967664516129,75.0946414516129,17.7758064516129,3.4225870870967743
12/2020,34.74193548387097,23.61959619354839,17.679273870967744,19.998293225806453,23.34722893548387,16.90904966129032,19.63391270967742,11.371226971326164,8.60306755376344,0.8483871080645161,0.8483871080645161,2.806451612903226,26.950021387096772,50.86451477419355,66.25953629032259,14.631612903225808,2.843835129032258
12/2021,30.419354838709676,23.42120925806452,17.266370741935482,19.68727187096774,23.304367709677418,16.496088870967743,19.28696570967742,11.371506308243728,9.367347858422939,1.1387096980645162,1.1387096980645162,2.870967741935484,26.824141741935485,48.623224290322575,78.5574319032258,14.976774193548387,2.8553606754838707
12/2022,26.870967741935484,23.530886580645163,16.866370870967742,19.496546129032257,23.100116741935484,16.038642435483872,18.986895419354838,11.371751962365591,9.055682069892473,0.6387096980645162,0.6387096980645162,3.096774193548387,25.254115322580645,46.49806380645161,66.25117551612904,15.385483870967741,2.960453293548387
12/2023,32.61290322580645,25.556693096774193,18.73572541935484,21.362406483870966,25.789266322580644,18.72777185483871,21.51642464516129,11.372136021505376,9.136922222222221,0.38387097419354843,0.38387097419354843,2.4838709677419355,25.1643234516129,45.929031290322584,74.1558871935484,15.43483870967742,3.253084316129032
12/2024,41.903225806451616,23.253467387096773,18.159919161290322,20.195874032258065,23.181324096774194,17.883779225806453,20.188480548387098,11.371148960573477,6.235427132616487,1.9161291112903227,1.9161291112903227,6.419354838709677,25.74971835483871,49.94709587096774,60.721426903225804,11.711935483870967,2.300180712903226
